SalePrice,Overall_Qual,Overall_Cond,Gr_Liv_Area,Lot_Area,Year_Built,Total_Bsmt_SF,Garage_Cars,Garage_Yr_Blt,Full_Bath,Bedroom_AbvGr,Neighborhood,House_Style,Kitchen_Qual,Exter_Qual
155891,5,6,992,8842,1954,381.0,1.0,1954.0,1,3,Edwards,1Story,TA,TA
100000,5,5,1664,9825,1965,0.0,0.0,,2,4,Edwards,1Story,TA,TA
144000,5,6,1196,10044,1968,1196.0,1.0,1968.0,1,3,Edwards,1Story,TA,TA
64000,4,5,1120,11792,1948,744.0,2.0,1956.0,1,2,Edwards,1.5Fin,Fa,TA
125200,6,6,1096,6305,1975,1008.0,1.0,1975.0,1,3,Edwards,SLvl,TA,TA
107000,6,5,1117,7819,1976,1029.0,2.0,1976.0,1,3,Edwards,SLvl,TA,TA
90000,4,5,960,6410,1958,960.0,0.0,,1,3,Edwards,1Story,TA,TA
140000,4,5,1121,8546,2003,1121.0,2.0,2003.0,2,2,Edwards,1Story,TA,TA
113000,6,4,1487,8741,1945,735.0,1.0,1949.0,1,3,Edwards,1.5Fin,TA,TA
80000,4,4,924,12180,1941,672.0,1.0,1941.0,1,2,Edwards,1.5Fin,Fa,TA
144500,5,6,1526,8562,1957,1216.0,1.0,1957.0,1,4,Edwards,1Story,TA,TA
104000,5,6,1296,4853,1924,1107.0,1.0,1979.0,2,2,SWISU,1Story,Fa,TA
128000,6,4,1647,6858,1915,806.0,1.0,1920.0,1,4,SWISU,2Story,Fa,TA
58500,3,3,864,8212,1914,864.0,1.0,1938.0,1,2,Edwards,1Story,TA,TA
127000,5,6,1691,5000,1924,1026.0,1.0,1924.0,2,3,SWISU,1.5Fin,Gd,TA
126000,6,6,856,7890,1939,856.0,2.0,1939.0,1,2,SWISU,1Story,TA,TA
160000,4,6,2650,7200,1967,0.0,0.0,,3,6,SWISU,2Story,TA,TA
100000,5,2,1666,9839,1931,894.0,0.0,,1,3,SWISU,1.5Fin,TA,TA
169000,6,7,2447,9638,1919,804.0,1.0,1969.0,2,4,SWISU,1.5Fin,Gd,TA
257500,7,6,2133,10452,1941,1528.0,1.0,1941.0,1,4,Crawfor,1.5Fin,TA,Gd
215000,5,6,2177,15600,1950,1032.0,2.0,1950.0,2,5,Crawfor,2Story,TA,TA
266500,7,9,2340,9042,1941,1152.0,1.0,1941.0,2,4,Crawfor,2Story,Gd,Ex
335000,7,8,1902,17500,1959,1902.0,2.0,1959.0,2,3,Crawfor,1Story,Ex,Gd
203135,7,6,1652,19645,1994,423.0,2.0,1994.0,2,3,Crawfor,SLvl,Gd,TA
185000,8,6,1034,3907,1989,982.0,2.0,1989.0,1,1,Blueste,1Story,Gd,Gd
162500,8,5,1191,3907,1989,1191.0,2.0,1989.0,2,2,Blueste,1Story,Gd,Gd
289000,7,8,1801,15602,1959,1501.0,2.0,1959.0,2,1,Crawfor,1Story,TA,TA
125500,4,8,1154,5436,1922,796.0,1.0,1922.0,1,3,IDOTRR,1.5Fin,Gd,TA
82000,2,5,540,8154,1941,480.0,1.0,1951.0,1,1,IDOTRR,1Story,TA,TA
110000,6,5,1107,9140,1921,629.0,1.0,1950.0,1,2,IDOTRR,1.5Fin,TA,TA
68400,4,4,1128,7500,1920,698.0,2.0,1980.0,1,2,IDOTRR,1.5Fin,TA,TA
102776,4,7,1178,8712,1900,859.0,1.0,1964.0,1,2,IDOTRR,1.5Fin,TA,TA
55993,5,5,1044,8712,1952,540.0,2.0,1952.0,1,2,IDOTRR,1Story,Fa,Fa
50138,4,7,952,8712,1896,756.0,1.0,1896.0,1,3,IDOTRR,1Story,TA,Fa
246000,8,5,1646,3811,2004,1594.0,2.0,2004.0,2,2,Crawfor,1Story,Gd,Gd
254900,8,5,1916,11050,1998,1049.0,3.0,1998.0,2,3,Mitchel,2Story,Gd,Gd
190000,6,7,1285,9620,1977,1243.0,2.0,1977.0,2,3,Mitchel,SLvl,Gd,TA
201000,7,5,1560,9196,2003,1560.0,2.0,2003.0,2,3,Mitchel,1Story,Gd,Gd
169900,6,5,1034,12328,1976,1012.0,3.0,1976.0,1,3,Mitchel,SLvl,TA,TA
170000,6,5,2048,12760,1976,1958.0,2.0,1976.0,3,5,Mitchel,1Story,TA,TA
160000,5,5,1687,57200,1948,747.0,2.0,1966.0,1,3,Timber,1Story,TA,TA
220000,7,5,1346,11896,2008,1336.0,3.0,2008.0,2,3,Timber,1Story,Gd,Gd
179781,7,5,1214,9803,2009,1214.0,2.0,2010.0,2,2,Timber,1Story,Gd,Gd
174000,5,5,1444,9802,2006,384.0,2.0,2007.0,2,3,Timber,2Story,TA,TA
269500,8,5,1968,12003,2009,774.0,3.0,2009.0,2,4,Timber,2Story,Ex,Gd
214900,7,5,1894,11316,2002,817.0,2.0,2002.0,2,4,Timber,2Story,Gd,Gd
202900,8,5,1908,14191,2002,967.0,2.0,2002.0,2,4,Timber,2Story,Gd,Gd
378500,9,5,2018,13214,2008,2002.0,3.0,2009.0,2,3,Timber,1Story,Ex,Ex
169000,5,5,1264,15300,1965,1068.0,2.0,1965.0,1,2,Mitchel,1Story,TA,TA
173500,5,5,1430,10114,2004,1430.0,2.0,2004.0,2,3,Mitchel,1Story,Gd,TA
139000,6,5,1824,9400,1971,912.0,0.0,,2,4,Mitchel,2Story,TA,TA
166500,5,5,1344,11875,1999,1344.0,2.0,2001.0,2,3,Mitchel,1Story,TA,TA
83500,4,5,1092,1974,1973,546.0,1.0,1973.0,1,3,MeadowV,2Story,TA,TA
119500,5,6,945,2394,1973,945.0,1.0,1973.0,1,2,MeadowV,1Story,TA,TA
85000,5,3,1112,2592,1976,536.0,1.0,1976.0,1,3,MeadowV,2Story,TA,TA
76000,4,7,1092,1476,1970,546.0,0.0,,1,3,MeadowV,2Story,TA,TA
75500,4,6,630,1491,1972,630.0,0.0,,1,1,MeadowV,SFoyer,TA,TA
88250,4,4,1092,1900,1970,546.0,0.0,,1,3,MeadowV,2Story,TA,TA
85500,4,6,1092,1890,1972,546.0,1.0,1972.0,1,3,MeadowV,2Story,TA,TA
130000,5,7,874,6953,1971,864.0,1.0,1971.0,1,3,Mitchel,1Story,TA,TA
157900,5,7,1188,26142,1962,1188.0,1.0,1962.0,1,3,Mitchel,1Story,TA,TA
149900,5,7,833,12887,1984,833.0,2.0,1984.0,1,2,Mitchel,1Story,Gd,TA
159000,5,2,2432,7700,1985,1216.0,2.0,1985.0,4,4,Mitchel,2Story,TA,TA
136000,5,5,1274,10475,1991,624.0,2.0,1993.0,1,3,Mitchel,2Story,TA,TA
161000,5,5,1479,10544,1969,864.0,1.0,1969.0,2,5,Mitchel,1.5Fin,TA,TA
285000,8,5,1803,9892,1994,1679.0,2.0,1994.0,2,3,Mitchel,1Story,Gd,Gd
231000,6,5,1797,12961,1993,1152.0,2.0,1993.0,2,3,Mitchel,2Story,Gd,Gd
124500,6,5,882,13008,1956,882.0,1.0,1956.0,1,2,NAmes,1Story,TA,TA
157000,6,5,1434,10200,1974,1434.0,2.0,1974.0,2,4,NAmes,1Story,TA,TA
345000,8,7,2704,13860,1972,1952.0,2.0,1972.0,2,4,NAmes,SLvl,Ex,Gd
189500,6,5,1608,10179,1997,945.0,2.0,1997.0,2,3,Gilbert,2Story,TA,TA
270000,8,5,2283,11792,2003,1008.0,3.0,2003.0,2,4,Gilbert,2Story,Gd,Gd
189000,7,5,1628,8400,1996,384.0,2.0,1996.0,2,3,Gilbert,SLvl,TA,TA
377500,9,5,1746,14892,2006,1746.0,3.0,2006.0,2,3,Gilbert,1Story,Ex,Ex
168500,7,5,1474,8530,1995,384.0,2.0,1995.0,2,3,Gilbert,SLvl,TA,TA
375000,8,5,2522,7296,2004,2208.0,2.0,2004.0,2,1,StoneBr,1Story,Gd,Gd
278000,8,5,1659,5664,2000,1501.0,2.0,2000.0,2,2,StoneBr,1Story,Ex,Gd
240000,8,5,1478,7380,1998,1418.0,2.0,1998.0,2,2,StoneBr,1Story,TA,TA
239500,8,5,1734,8013,1995,1587.0,2.0,1995.0,2,2,StoneBr,1Story,Gd,Gd
177500,7,5,1382,8923,1998,384.0,2.0,1998.0,2,3,Gilbert,SLvl,TA,Gd
185000,7,5,1718,10141,1998,832.0,2.0,1998.0,2,3,Gilbert,2Story,TA,TA
191000,6,5,1636,7500,1998,952.0,2.0,1998.0,2,3,Gilbert,2Story,TA,Gd
178000,6,7,1571,7837,1993,799.0,2.0,1993.0,2,3,Gilbert,2Story,TA,Gd
185000,6,8,1470,9765,1993,680.0,2.0,1993.0,2,3,Gilbert,2Story,TA,Ex
181316,6,5,1516,8803,1994,707.0,2.0,1994.0,2,3,Gilbert,2Story,Gd,TA
166000,6,5,1190,7250,1993,1181.0,2.0,1993.0,2,3,Gilbert,1Story,Gd,TA
178000,6,5,1593,9636,1992,808.0,2.0,1993.0,2,3,Gilbert,2Story,TA,TA
174000,6,5,1481,8125,1994,702.0,2.0,1994.0,2,3,Gilbert,2Story,TA,TA
173000,6,6,1167,9248,1992,1158.0,2.0,1992.0,2,3,Gilbert,1Story,Gd,TA
225000,7,5,1983,10762,1999,978.0,2.0,1999.0,2,3,Gilbert,2Story,Gd,Gd
180500,7,5,1442,11851,1990,1424.0,2.0,1990.0,2,3,Gilbert,1Story,TA,TA
187500,8,5,1360,5814,1984,1220.0,2.0,1984.0,1,1,StoneBr,1Story,Gd,Gd
501837,9,5,2234,17423,2008,2216.0,3.0,2009.0,2,1,StoneBr,1Story,Ex,Ex
372500,8,5,2046,11844,2008,2046.0,3.0,2008.0,2,3,StoneBr,1Story,Gd,Gd
260000,7,5,1530,16158,2005,1530.0,2.0,2005.0,2,3,StoneBr,1Story,Gd,Gd
185000,5,6,1934,11900,1977,1122.0,2.0,1977.0,2,3,Gilbert,2Story,TA,TA
260000,7,7,2353,13005,1980,845.0,2.0,1983.0,2,4,NWAmes,2Story,Ex,Gd
181000,6,5,1586,17043,1979,1362.0,2.0,1979.0,2,3,NWAmes,1Story,TA,TA
82500,7,5,1411,11900,1977,1386.0,2.0,1977.0,2,3,NWAmes,1Story,TA,TA
215000,6,7,1602,16635,1977,1602.0,2.0,1977.0,2,3,NWAmes,1Story,Gd,Gd
154000,7,6,2050,13250,1978,832.0,2.0,1978.0,2,4,NWAmes,2Story,Gd,TA
200000,6,6,1671,10928,1978,1427.0,2.0,1978.0,2,3,NWAmes,1Story,TA,TA
249000,7,7,2673,12388,1980,1043.0,2.0,1980.0,2,4,NWAmes,2Story,Gd,TA
187500,7,5,1472,14115,1980,1372.0,2.0,1980.0,2,3,NWAmes,SLvl,TA,TA
184000,6,5,1707,11088,1978,1140.0,2.0,1978.0,2,3,NWAmes,1Story,TA,TA
278000,8,5,2524,9600,1981,2524.0,2.0,1981.0,2,4,NWAmes,1Story,Gd,Gd
157000,7,5,1601,11880,1978,1271.0,2.0,1978.0,2,3,NWAmes,1Story,TA,TA
152000,7,5,1370,10400,1976,1090.0,2.0,1976.0,2,3,NWAmes,1Story,TA,TA
197500,5,7,1868,10304,1976,780.0,2.0,1976.0,2,4,NWAmes,2Story,Gd,TA
240900,7,5,1884,7000,2003,926.0,2.0,2003.0,2,3,Somerst,2Story,Ex,Gd
263435,8,5,1935,8004,2009,832.0,2.0,2009.0,2,3,Somerst,2Story,TA,Gd
220000,8,5,1874,7500,2000,1058.0,2.0,2000.0,2,3,Somerst,2Story,Gd,Gd
235000,8,5,1811,8470,2002,972.0,2.0,2002.0,2,3,Somerst,2Story,Gd,Gd
213000,5,7,1621,9373,1975,1621.0,2.0,1975.0,2,3,NWAmes,1Story,TA,TA
167900,6,6,1116,10140,1974,1116.0,2.0,1974.0,2,3,NWAmes,1Story,TA,TA
158000,7,5,1193,11050,1975,1176.0,2.0,1975.0,2,3,NWAmes,1Story,TA,TA
165000,6,5,1350,10140,1974,1064.0,2.0,1974.0,2,3,NWAmes,1Story,TA,TA
158000,6,6,2119,10448,1972,689.0,2.0,1972.0,2,3,NWAmes,SLvl,TA,TA
136000,5,5,1792,9000,1974,896.0,0.0,,2,4,NAmes,2Story,TA,TA
148500,5,6,1002,8750,1970,1002.0,2.0,1973.0,1,3,NAmes,1Story,TA,TA
156000,6,8,1026,7930,1969,1026.0,2.0,1969.0,1,3,NAmes,1Story,Gd,TA
128000,5,5,1180,7830,1970,1180.0,2.0,1970.0,1,2,NAmes,1Story,TA,TA
143000,5,7,1050,8510,1971,1043.0,1.0,1971.0,1,3,NAmes,1Story,TA,TA
76500,4,6,864,7038,1970,864.0,2.0,2001.0,1,3,NAmes,1Story,TA,TA
120500,4,6,864,6960,1970,864.0,2.0,1989.0,1,3,NAmes,1Story,Gd,TA
124500,4,7,864,8120,1970,864.0,2.0,1994.0,1,3,NAmes,1Story,TA,TA
97000,4,6,864,10500,1971,864.0,2.0,1989.0,1,2,NAmes,1Story,TA,TA
130000,4,7,864,9000,1971,864.0,2.0,1986.0,1,3,NAmes,1Story,TA,TA
111000,6,5,987,1680,1973,483.0,1.0,1973.0,1,2,BrDale,2Story,TA,TA
125000,5,6,1365,2368,1970,765.0,2.0,1970.0,1,3,BrDale,2Story,TA,TA
112000,5,5,1302,1680,1971,630.0,1.0,1991.0,2,3,BrDale,2Story,TA,TA
97000,6,6,987,1680,1972,483.0,1.0,1972.0,1,2,BrDale,2Story,TA,TA
118000,6,8,987,1680,1972,483.0,1.0,1972.0,1,2,BrDale,2Story,Gd,TA
119500,5,7,1302,1680,1972,630.0,1.0,1972.0,2,3,BrDale,2Story,TA,TA
143750,6,6,958,4928,1976,958.0,2.0,1976.0,2,2,NPkVill,1Story,TA,TA
146000,6,5,1548,2308,1976,804.0,2.0,1976.0,2,3,NPkVill,2Story,TA,TA
148500,6,6,1456,2280,1976,855.0,2.0,1976.0,2,3,NPkVill,2Story,TA,TA
123000,7,5,1055,2280,1975,1057.0,2.0,1975.0,2,2,NPkVill,1Story,TA,TA
147000,6,5,1322,2308,1974,855.0,2.0,1974.0,2,3,NPkVill,2Story,TA,TA
137900,6,5,1456,2349,1977,855.0,2.0,1977.0,2,3,NPkVill,2Story,TA,TA
147000,6,5,1548,2364,1978,804.0,2.0,1978.0,2,3,NPkVill,2Story,TA,TA
148500,6,6,1441,2289,1978,855.0,2.0,1978.0,2,3,NPkVill,2Story,TA,TA
138000,6,5,1456,2364,1978,855.0,2.0,1978.0,2,3,NPkVill,2Story,TA,Gd
128500,7,6,836,2104,1976,836.0,1.0,1976.0,1,2,NPkVill,1Story,TA,TA
100000,5,5,892,7150,1967,892.0,1.0,1967.0,1,3,NAmes,1Story,TA,TA
148800,5,7,1120,10710,1966,864.0,2.0,1966.0,1,3,NAmes,1Story,TA,Gd
337500,10,5,1718,12456,2006,1700.0,3.0,2008.0,2,3,NridgHt,1Story,Ex,Ex
462000,9,5,2772,14257,2007,1776.0,3.0,2007.0,3,4,NridgHt,2Story,Ex,Ex
485000,9,5,3140,13518,2008,1926.0,3.0,2009.0,3,4,NridgHt,2Story,Ex,Ex
555000,10,5,2402,15431,2008,3094.0,3.0,2008.0,2,2,NridgHt,1Story,Ex,Ex
325000,9,5,1652,13173,2006,1652.0,2.0,2006.0,2,2,NridgHt,1Story,Ex,Gd
256300,8,5,1600,14230,2007,1566.0,3.0,2007.0,2,3,NridgHt,1Story,Gd,Gd
253293,8,5,2042,12704,2008,2042.0,3.0,2009.0,2,3,NridgHt,1Story,Ex,Ex
398800,9,5,2690,12350,2009,1365.0,3.0,2009.0,2,3,NridgHt,2Story,Ex,Gd
335000,9,5,2184,11308,2008,1104.0,3.0,2008.0,2,3,NridgHt,2Story,Ex,Ex
404000,9,5,2020,12350,2008,2020.0,3.0,2008.0,2,3,NridgHt,1Story,Ex,Ex
402861,10,5,2020,12220,2009,2006.0,3.0,2009.0,2,3,NridgHt,1Story,Ex,Ex
451950,10,5,2296,13478,2008,1722.0,3.0,2008.0,2,3,NridgHt,2Story,Ex,Ex
610000,10,5,2674,13693,2007,2630.0,3.0,2007.0,2,2,NridgHt,1Story,Ex,Ex
582933,9,5,2822,13891,2008,1734.0,3.0,2009.0,3,4,NridgHt,2Story,Ex,Ex
360000,9,5,1736,11578,2008,1736.0,3.0,2008.0,2,3,NridgHt,1Story,Ex,Ex
296000,8,5,1782,16870,2004,1782.0,3.0,2004.0,2,3,NridgHt,1Story,Gd,Gd
409900,8,5,2520,23303,2007,1508.0,3.0,2007.0,2,5,NridgHt,2Story,Ex,Gd
255500,8,5,1717,11146,2006,1709.0,3.0,2006.0,2,3,NridgHt,1Story,Gd,Gd
335000,9,5,1743,10367,2008,1739.0,3.0,2008.0,2,3,NridgHt,1Story,Ex,Ex
274900,8,5,1713,9591,2004,1713.0,3.0,2004.0,2,3,NridgHt,1Story,Ex,Gd
300000,9,5,1531,10872,2006,1504.0,3.0,2006.0,2,2,NridgHt,1Story,Ex,Gd
324000,9,5,1808,13514,2008,1774.0,3.0,2008.0,2,3,NridgHt,1Story,Ex,Ex
350000,9,5,2224,8834,2004,1462.0,3.0,2004.0,2,4,NridgHt,2Story,Ex,Gd
280000,8,5,1836,11362,2004,1836.0,3.0,2004.0,2,3,NridgHt,1Story,Gd,Gd
284000,8,5,1629,10655,2003,3206.0,3.0,2003.0,2,3,NridgHt,1Story,Gd,Gd
269500,7,5,1760,12878,2003,1760.0,2.0,2003.0,2,3,NridgHt,1Story,Gd,Gd
233170,7,5,1502,9541,2009,1502.0,2.0,2009.0,2,3,NridgHt,1Story,Gd,Gd
386250,10,5,2392,13472,2003,2392.0,3.0,2003.0,2,3,NridgHt,1Story,Ex,Ex
445000,9,5,2452,15274,2003,2452.0,3.0,2003.0,2,3,NridgHt,1Story,Ex,Gd
290000,8,5,2400,13262,2003,1082.0,3.0,2003.0,3,4,NridgHt,2Story,Gd,Gd
255900,8,5,1606,9658,2006,1598.0,3.0,2006.0,2,3,NridgHt,1Story,Gd,Gd
213000,6,5,1358,6904,2005,1358.0,2.0,2005.0,2,2,NridgHt,1Story,Gd,Gd
196000,6,5,1306,5381,2005,1306.0,2.0,2005.0,2,1,NridgHt,1Story,Gd,Gd
184500,6,5,1306,5122,2005,1306.0,2.0,2005.0,2,1,NridgHt,1Story,Gd,Gd
212500,7,5,1358,10307,2007,1350.0,2.0,2008.0,2,2,NridgHt,1Story,Gd,Gd
230000,7,5,1314,5001,2007,1314.0,2.0,2008.0,2,2,NridgHt,1Story,Gd,Gd
552000,10,5,2492,14836,2004,2492.0,3.0,2004.0,2,2,NridgHt,1Story,Ex,Ex
382500,8,5,2200,15262,2003,2200.0,3.0,2003.0,2,3,NridgHt,1Story,Ex,Gd
320000,9,5,1884,7390,2008,1884.0,2.0,2008.0,2,2,NridgHt,1Story,Ex,Ex
248500,9,5,1456,6472,2008,1451.0,2.0,2008.0,2,2,NridgHt,1Story,Ex,Ex
286500,8,5,1712,16770,2002,1712.0,3.0,2002.0,2,3,NridgHt,1Story,Gd,Gd
254000,8,5,1324,6240,2006,1324.0,2.0,2006.0,2,2,NridgHt,1Story,Gd,Gd
173000,7,5,1405,3480,2003,1405.0,2.0,2003.0,2,2,NridgHt,1Story,Gd,Gd
173000,7,5,1626,2268,2003,764.0,2.0,2003.0,2,2,NridgHt,2Story,Gd,Gd
184000,7,5,1456,10928,2005,728.0,2.0,2005.0,2,3,Gilbert,2Story,Gd,Gd
167800,6,5,1490,8918,2005,745.0,2.0,2005.0,2,3,Gilbert,2Story,Gd,Gd
174000,6,5,1484,12589,2005,742.0,2.0,2005.0,2,3,Gilbert,2Story,Gd,Gd
174000,6,5,1560,11911,2005,684.0,2.0,2005.0,2,3,Gilbert,2Story,Gd,Gd
174000,7,5,1555,3684,2007,1373.0,3.0,2007.0,2,2,Blmngtn,1Story,Gd,Gd
175900,7,5,1569,3635,2007,1386.0,3.0,2007.0,2,1,Blmngtn,1Story,Gd,Gd
192500,7,5,1555,3182,2005,1373.0,2.0,2005.0,2,2,Blmngtn,1Story,Gd,Gd
181000,7,5,1504,3182,2005,1346.0,2.0,2005.0,2,1,Blmngtn,1Story,Gd,Gd
180000,7,5,1220,3182,2005,1220.0,2.0,2005.0,2,2,Blmngtn,1Story,Gd,Gd
160200,7,5,1145,3182,2005,1145.0,2.0,2005.0,2,2,Blmngtn,1Story,Gd,Gd
188500,7,5,1432,7795,2004,716.0,2.0,2004.0,2,3,Gilbert,2Story,Gd,Gd
200000,6,5,2267,8068,2002,1010.0,2.0,2002.0,2,4,Gilbert,2Story,Gd,Gd
170000,7,5,1374,9434,2004,384.0,2.0,2004.0,2,3,Gilbert,SLvl,Gd,Gd
189500,7,5,1630,7984,2004,868.0,2.0,2004.0,2,3,Gilbert,2Story,Gd,Gd
184100,8,5,1419,7750,2002,408.0,2.0,2002.0,2,3,Gilbert,SLvl,Gd,Gd
195500,7,5,1594,10125,2004,846.0,2.0,2004.0,2,3,Gilbert,2Story,Gd,Gd
192000,7,5,1489,8965,2003,782.0,2.0,2003.0,2,3,Gilbert,2Story,Gd,Gd
178000,7,5,1342,8174,2003,698.0,2.0,2003.0,2,3,Gilbert,2Story,Gd,Gd
207500,7,5,1314,5063,2007,1314.0,2.0,2008.0,2,2,NridgHt,1Story,Gd,Gd
236000,7,5,2256,8795,2000,952.0,2.0,2000.0,2,4,Gilbert,2Story,Gd,Gd
257500,8,5,2004,12891,2002,870.0,3.0,2002.0,2,4,Gilbert,2Story,Gd,Gd
244000,6,5,2054,12224,2000,992.0,2.0,2000.0,2,3,Gilbert,2Story,Gd,Gd
167000,7,5,1374,9734,2004,384.0,2.0,2004.0,2,3,Gilbert,SLvl,Gd,Gd
179000,6,5,1800,8123,2000,982.0,2.0,2000.0,2,3,Gilbert,2Story,TA,TA
190000,6,5,1514,8433,2000,794.0,2.0,2000.0,2,3,Gilbert,2Story,TA,TA
156000,7,5,1430,7750,1999,384.0,2.0,1999.0,2,3,Gilbert,SLvl,TA,TA
245000,7,5,2312,15896,1999,1177.0,3.0,1999.0,2,4,Gilbert,2Story,Gd,Gd
181000,6,5,1675,24682,1999,841.0,2.0,1999.0,2,3,Gilbert,2Story,TA,TA
214000,7,5,2060,8755,1999,992.0,2.0,1999.0,2,3,Gilbert,2Story,Gd,Gd
168000,7,6,1430,7848,1999,384.0,2.0,1999.0,2,3,Gilbert,SLvl,TA,TA
337000,8,5,2365,9430,1999,1252.0,3.0,1999.0,2,3,NoRidge,2Story,Gd,Gd
403000,8,5,2794,15138,1995,1462.0,3.0,1995.0,2,4,NoRidge,2Story,Ex,Gd
327000,8,5,2687,12720,2000,1455.0,3.0,2000.0,2,4,NoRidge,2Story,Gd,Gd
340000,8,5,2450,16545,1998,1284.0,3.0,1998.0,2,3,NoRidge,2Story,Gd,Gd
336000,8,5,2612,12203,1998,1225.0,3.0,1998.0,2,4,NoRidge,2Story,Gd,Gd
265000,7,5,2344,10208,1996,1264.0,3.0,1996.0,2,3,NoRidge,2Story,Gd,Gd
315000,8,5,2063,10750,1994,2024.0,3.0,1994.0,2,3,NoRidge,1Story,Gd,Gd
260000,7,5,2646,9900,1993,1347.0,3.0,1993.0,2,4,NoRidge,2Story,Gd,Gd
260000,7,5,2061,9085,1995,1070.0,2.0,1995.0,2,3,NoRidge,2Story,Gd,Gd
263550,8,5,2232,11692,1993,1173.0,2.0,1993.0,2,3,NoRidge,2Story,Gd,Gd
402000,8,7,2448,46589,1994,1629.0,3.0,1994.0,2,4,NoRidge,2Story,Gd,Gd
248000,7,6,1850,29959,1994,973.0,2.0,1994.0,2,3,NoRidge,2Story,Gd,Gd
244600,8,5,1468,9612,2008,1468.0,3.0,2008.0,2,3,Somerst,1Story,Gd,Gd
275000,8,5,1696,11194,2008,1696.0,3.0,2008.0,2,3,Somerst,1Story,Gd,Gd
257500,8,5,1658,10206,2008,1614.0,3.0,2008.0,2,3,Somerst,1Story,Gd,Gd
287090,8,5,1578,9262,2008,1573.0,3.0,2008.0,2,3,Somerst,1Story,Ex,Gd
275500,8,5,1702,10130,2007,1702.0,3.0,2007.0,2,3,Somerst,1Story,Gd,Gd
245000,8,5,1432,9139,2006,1422.0,2.0,2006.0,2,3,Somerst,1Story,Gd,Gd
253000,7,5,1971,9675,2005,1113.0,2.0,2005.0,2,3,Somerst,2Story,Gd,Gd
468000,9,5,2490,11128,2005,2458.0,3.0,2005.0,2,2,Somerst,1Story,Ex,Ex
252678,7,5,1852,8640,2009,900.0,2.0,2009.0,2,3,Somerst,2Story,Gd,TA
210000,8,5,1590,9000,2008,768.0,2.0,2008.0,2,3,Somerst,2Story,Gd,Gd
208300,6,5,1218,7862,2009,1218.0,2.0,2009.0,2,2,Somerst,1Story,Gd,Gd
225000,7,5,1436,7993,2008,1436.0,2.0,2008.0,2,3,Somerst,1Story,Gd,Gd
229456,8,5,1314,8640,2009,1300.0,2.0,2009.0,2,3,Somerst,1Story,Gd,Gd
229800,7,5,1402,8640,2008,1402.0,2.0,2008.0,2,3,Somerst,1Story,Gd,Gd
250000,9,5,1530,12606,2007,1530.0,3.0,2008.0,2,3,Somerst,1Story,Gd,Gd
370878,9,5,1766,9187,2009,1766.0,3.0,2009.0,2,2,Somerst,1Story,Ex,Ex
238500,8,5,1448,7500,2006,1372.0,2.0,2006.0,2,2,Somerst,1Story,Gd,Gd
310000,10,5,2007,11003,2008,1017.0,3.0,2008.0,2,3,Somerst,2Story,Ex,Ex
270000,8,5,1795,10603,2006,900.0,3.0,2006.0,2,3,Somerst,2Story,Gd,Gd
252000,8,5,1953,10574,2005,1082.0,3.0,2005.0,2,3,Somerst,2Story,Gd,Gd
241000,7,5,1550,8125,2006,1092.0,2.0,2007.0,2,2,Somerst,2Story,Gd,Gd
264500,8,5,1836,8125,2008,1836.0,2.0,2009.0,2,3,Somerst,1Story,Gd,Gd
291000,7,5,1662,10625,2006,1652.0,3.0,2006.0,2,3,Somerst,1Story,Ex,Gd
263000,7,5,2094,9375,2003,912.0,2.0,2003.0,2,4,Somerst,2Story,Gd,Gd
185000,7,5,1221,7500,2004,1221.0,2.0,2004.0,2,2,Somerst,1Story,Gd,Gd
234500,7,5,1553,8736,2003,1553.0,2.0,2003.0,2,3,Somerst,1Story,Gd,Gd
209000,7,5,1653,8127,2003,812.0,2.0,2003.0,2,3,Somerst,2Story,Gd,Gd
159000,7,6,1218,9605,2007,1218.0,2.0,2007.0,1,3,SawyerW,1Story,Gd,Gd
152000,7,5,1141,7500,2006,1141.0,2.0,2006.0,1,3,SawyerW,1Story,Gd,Gd
143500,6,5,1158,7500,2004,1158.0,0.0,,1,3,SawyerW,1Story,Gd,TA
193000,7,5,1812,10628,2004,835.0,2.0,2004.0,2,3,SawyerW,2Story,Gd,Gd
203000,8,5,1512,10141,2004,1512.0,3.0,2004.0,2,3,SawyerW,1Story,Gd,Gd
184900,7,5,1200,10083,2003,1176.0,2.0,2003.0,2,2,SawyerW,1Story,Gd,Gd
159000,7,5,1114,13072,2004,1114.0,2.0,2005.0,1,3,SawyerW,1Story,Gd,Gd
142000,5,5,1114,13072,2004,1114.0,0.0,,1,3,SawyerW,1Story,Gd,TA
153000,5,5,1114,12450,2003,1114.0,2.0,2004.0,2,3,SawyerW,1Story,Gd,TA
224243,7,5,1450,7328,2008,1450.0,3.0,2008.0,2,2,SawyerW,1Story,Gd,Gd
220000,7,5,2122,11492,1996,913.0,2.0,1997.0,2,4,SawyerW,2Story,Gd,Gd
257000,8,5,1844,10994,2005,1844.0,2.0,2005.0,2,2,SawyerW,1Story,Gd,Gd
189000,7,5,1434,8529,2001,1454.0,2.0,2001.0,2,3,SawyerW,1Story,Gd,Gd
171500,6,6,1730,7703,1992,816.0,2.0,1992.0,2,3,SawyerW,2Story,Gd,Gd
120000,6,6,1217,10762,1980,626.0,1.0,1980.0,1,3,SawyerW,2Story,TA,TA
